presolving:
(round 1, fast)       1299 del vars, 9250 del conss, 0 add conss, 8312 chg bounds, 0 chg sides, 22 chg coeffs, 0 upgd conss, 185 impls, 0 clqs
(round 2, fast)       2230 del vars, 10622 del conss, 0 add conss, 8610 chg bounds, 3 chg sides, 154 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 3, fast)       2625 del vars, 10863 del conss, 0 add conss, 8673 chg bounds, 22 chg sides, 214 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 4, fast)       2722 del vars, 10894 del conss, 0 add conss, 8698 chg bounds, 23 chg sides, 267 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 5, fast)       2727 del vars, 10894 del conss, 0 add conss, 8706 chg bounds, 54 chg sides, 280 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
   (0.1s) running MILP presolver
   (0.3s) MILP presolver (29 rounds): 2667 aggregations, 605 fixings, 43 bound changes
(round 6, medium)     5999 del vars, 19063 del conss, 3174 add conss, 8749 chg bounds, 58 chg sides, 280 chg coeffs, 0 upgd conss, 190 impls, 0 clqs
(round 7, fast)       6004 del vars, 19067 del conss, 3174 add conss, 8761 chg bounds, 60 chg sides, 304 chg coeffs, 0 upgd conss, 223 impls, 0 clqs
(round 8, exhaustive) 6004 del vars, 19071 del conss, 3174 add conss, 8771 chg bounds, 61 chg sides, 321 chg coeffs, 0 upgd conss, 223 impls, 0 clqs
(round 9, exhaustive) 6004 del vars, 19071 del conss, 3174 add conss, 8771 chg bounds, 61 chg sides, 321 chg coeffs, 1380 upgd conss, 223 impls, 0 clqs
   (0.3s) sparsify finished: 288/15968 (1.8%) nonzeros canceled - in total 288 canceled nonzeros, 309 changed coefficients, 0 added nonzeros
(round 10, exhaustive) 6004 del vars, 19071 del conss, 3174 add conss, 8771 chg bounds, 61 chg sides, 630 chg coeffs, 1380 upgd conss, 1920 impls, 0 clqs
(round 11, fast)       6010 del vars, 19078 del conss, 3174 add conss, 8780 chg bounds, 61 chg sides, 630 chg coeffs, 1380 upgd conss, 1922 impls, 0 clqs
(round 12, fast)       6012 del vars, 19083 del conss, 3174 add conss, 8784 chg bounds, 61 chg sides, 634 chg coeffs, 1380 upgd conss, 1929 impls, 0 clqs
   (0.3s) sparsify finished: 26/15617 (0.2%) nonzeros canceled - in total 314 canceled nonzeros, 352 changed coefficients, 0 added nonzeros
   (0.4s) probing: 1000/1512 (66.1%) - 0 fixings, 0 aggregations, 2925 implications, 0 bound changes
   (0.4s) probing: 1001/1512 (66.2%) - 0 fixings, 0 aggregations, 2925 implications, 0 bound changes
   (0.4s) probing aborted: 1000/1000 successive useless probings
   (0.5s) dualsparsify: 926 nonzeros canceled
(round 13, exhaustive) 6012 del vars, 19083 del conss, 3174 add conss, 8784 chg bounds, 61 chg sides, 2190 chg coeffs, 1380 upgd conss, 4854 impls, 0 clqs
(round 14, fast)       6013 del vars, 19104 del conss, 3191 add conss, 8831 chg bounds, 61 chg sides, 2190 chg coeffs, 1380 upgd conss, 4857 impls, 0 clqs
(round 15, fast)       6035 del vars, 19104 del conss, 3191 add conss, 8835 chg bounds, 61 chg sides, 2192 chg coeffs, 1380 upgd conss, 4857 impls, 0 clqs
(round 16, exhaustive) 6035 del vars, 19104 del conss, 3191 add conss, 8835 chg bounds, 61 chg sides, 2196 chg coeffs, 1401 upgd conss, 4857 impls, 0 clqs
   (0.5s) sparsify finished: 4/14651 (0.0%) nonzeros canceled - in total 318 canceled nonzeros, 357 changed coefficients, 0 added nonzeros
   (0.5s) probing: 1101/1512 (72.8%) - 0 fixings, 0 aggregations, 3168 implications, 0 bound changes
   (0.5s) probing aborted: 1000/1000 successive useless probings
   (0.5s) dualsparsify: 66 nonzeros canceled
(round 17, exhaustive) 6037 del vars, 19104 del conss, 3191 add conss, 8835 chg bounds, 61 chg sides, 2280 chg coeffs, 1401 upgd conss, 5134 impls, 0 clqs
   (0.5s) dualsparsify: 12 nonzeros canceled
   (0.5s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.5s) symmetry computation finished: 60 generators found (max: 1500, log10 of symmetry group size: 22.1) (symcode time: 0.01)
(round 18, exhaustive) 6037 del vars, 19106 del conss, 3237 add conss, 8835 chg bounds, 61 chg sides, 2297 chg coeffs, 1401 upgd conss, 5134 impls, 0 clqs
presolving (19 rounds: 19 fast, 9 medium, 8 exhaustive):
 6051 deleted vars, 19118 deleted constraints, 3237 added constraints, 8835 tightened bounds, 0 added holes, 61 changed sides, 2297 changed coefficients
 5134 implications, 0 cliques
presolved problem has 3281 variables (1502 bin, 0 int, 0 impl, 1779 cont) and 3182 constraints
   1372 constraints of type <varbound>
   1768 constraints of type <linear>
     42 constraints of type <orbitope>
Presolving Time: 0.55

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  717s| 28100 | 19714 |  4371k| 154.0 |   191M | 341 |3281 |3614 |3282 |  15k|  1 | 702 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  718s| 28200 | 19798 |  4375k| 153.6 |   191M | 356 |3281 |3615 |3286 |  15k|  1 | 703 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  718s| 28300 | 19880 |  4380k| 153.3 |   191M | 397 |3281 |3615 |3284 |  15k|  1 | 703 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  719s| 28400 | 19962 |  4385k| 152.9 |   191M | 397 |3281 |3615 |3284 |  15k|  1 | 703 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  720s| 28500 | 20046 |  4390k| 152.5 |   191M | 405 |3281 |3616 |3283 |  15k|  0 | 707 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  721s| 28600 | 20130 |  4394k| 152.1 |   191M | 405 |3281 |3616 |3285 |  15k|  1 | 707 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  722s| 28700 | 20220 |  4399k| 151.8 |   191M | 412 |3281 |3617 |3286 |  15k|  1 | 709 |  72 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  730s| 28800 | 20296 |  4410k| 151.7 |   193M | 458 |3281 |3635 |3286 |  15k|  1 | 743 | 438 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  738s| 28900 | 20380 |  4420k| 151.5 |   193M | 458 |3281 |3644 |3283 |  15k|  1 | 762 | 813 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  739s| 29000 | 20456 |  4427k| 151.2 |   193M | 458 |3281 |3647 |3283 |  15k|  1 | 769 | 853 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  741s| 29100 | 20532 |  4438k| 151.1 |   194M | 458 |3281 |3651 |3187 |  15k|  1 | 775 | 853 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  742s| 29200 | 20616 |  4448k| 150.9 |   194M | 458 |3281 |3651 |3286 |  15k|  1 | 775 | 853 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  743s| 29300 | 20694 |  4454k| 150.5 |   194M | 458 |3281 |3651 |3290 |  15k|  1 | 775 | 853 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  744s| 29400 | 20778 |  4458k| 150.2 |   194M | 458 |3281 |3649 |3294 |  15k|  1 | 777 | 853 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  745s| 29500 | 20864 |  4464k| 149.9 |   194M | 458 |3281 |3651 |3287 |  15k|  1 | 780 | 853 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  746s| 29600 | 20948 |  4470k| 149.6 |   195M | 458 |3281 |3651 |3289 |  15k|  1 | 780 | 853 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  748s| 29700 | 21030 |  4479k| 149.4 |   195M | 458 |3281 |3655 |3277 |  15k|  1 | 788 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  760s| 29800 | 21116 |  4512k| 150.0 |   195M | 458 |3281 |3655 |3282 |  15k|  1 | 788 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  763s| 29900 | 21204 |  4528k| 150.0 |   195M | 458 |3281 |3655 |3289 |  15k|  1 | 788 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  764s| 30000 | 21286 |  4535k| 149.8 |   195M | 458 |3281 |3655 |3279 |  15k|  1 | 788 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  766s| 30100 | 21370 |  4545k| 149.6 |   195M | 458 |3281 |3655 |3282 |  15k|  1 | 788 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  767s| 30200 | 21450 |  4557k| 149.5 |   195M | 458 |3281 |3656 |3286 |  15k|  1 | 789 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  771s| 30300 | 21534 |  4579k| 149.7 |   195M | 458 |3281 |3657 |3276 |  15k|  1 | 793 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  772s| 30400 | 21612 |  4587k| 149.5 |   197M | 458 |3281 |3658 |3282 |  15k|  1 | 795 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  773s| 30500 | 21688 |  4592k| 149.2 |   197M | 458 |3281 |3658 |3285 |  15k|  1 | 795 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  774s| 30600 | 21758 |  4601k| 149.0 |   197M | 458 |3281 |3661 |3288 |  16k|  0 | 799 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  776s| 30700 | 21814 |  4614k| 148.9 |   197M | 458 |3281 |3661 |3284 |  16k|  0 | 801 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  777s| 30800 | 21884 |  4622k| 148.7 |   197M | 458 |3281 |3664 |3284 |  16k|  1 | 806 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  779s| 30900 | 21964 |  4633k| 148.6 |   197M | 458 |3281 |3664 |3289 |  16k|  1 | 806 | 903 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  784s| 31000 | 22044 |  4642k| 148.4 |   197M | 458 |3281 |3665 |3291 |  16k|  1 | 808 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  784s| 31100 | 22136 |  4646k| 148.0 |   197M | 458 |3281 |3666 |3292 |  16k|  1 | 809 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  785s| 31200 | 22220 |  4652k| 147.7 |   197M | 458 |3281 |3666 |3286 |  16k|  1 | 809 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  786s| 31300 | 22292 |  4659k| 147.5 |   198M | 458 |3281 |3666 |3283 |  16k|  1 | 809 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  788s| 31400 | 22370 |  4669k| 147.3 |   199M | 458 |3281 |3666 |3275 |  16k|  1 | 809 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  790s| 31500 | 22444 |  4687k| 147.4 |   199M | 458 |3281 |3665 |3219 |  16k|  2 | 809 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  793s| 31600 | 22518 |  4708k| 147.6 |   199M | 458 |3281 |3666 |3289 |  16k|  0 | 811 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  795s| 31700 | 22580 |  4720k| 147.6 |   199M | 458 |3281 |3668 |3232 |  16k|  1 | 813 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  796s| 31800 | 22654 |  4727k| 147.3 |   199M | 458 |3281 |3670 |3179 |  16k|  1 | 816 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  798s| 31900 | 22724 |  4746k| 147.4 |   199M | 458 |3281 |3673 |3223 |  16k|  1 | 820 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  800s| 32000 | 22798 |  4758k| 147.4 |   199M | 458 |3281 |3671 |3270 |  16k|  1 | 822 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  801s| 32100 | 22876 |  4768k| 147.2 |   199M | 458 |3281 |3672 |3238 |  16k|  1 | 826 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  802s| 32200 | 22948 |  4773k| 146.9 |   199M | 458 |3281 |3672 |3237 |  16k|  1 | 826 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  803s| 32300 | 23034 |  4778k| 146.6 |   199M | 458 |3281 |3673 |3252 |  16k|  1 | 828 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  804s| 32400 | 23120 |  4783k| 146.3 |   200M | 458 |3281 |3674 |3239 |  16k|  0 | 829 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  805s| 32500 | 23204 |  4790k| 146.1 |   200M | 458 |3281 |3674 |3271 |  16k|  1 | 829 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  806s| 32600 | 23282 |  4795k| 145.8 |   201M | 458 |3281 |3676 |3275 |  16k|  1 | 831 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  807s| 32700 | 23356 |  4805k| 145.6 |   201M | 458 |3281 |3677 |3270 |  16k|  1 | 833 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  809s| 32800 | 23432 |  4811k| 145.4 |   201M | 458 |3281 |3677 |3281 |  16k|  2 | 833 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  810s| 32900 | 23510 |  4818k| 145.1 |   201M | 458 |3281 |3679 |3285 |  16k|  1 | 835 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  820s| 33000 | 23592 |  4852k| 145.7 |   202M | 458 |3281 |3680 |3268 |  16k|  1 | 837 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  821s| 33100 | 23672 |  4857k| 145.5 |   202M | 458 |3281 |3680 |3270 |  16k|  1 | 837 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  822s| 33200 | 23756 |  4865k| 145.3 |   202M | 458 |3281 |3682 |3257 |  16k|  1 | 841 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  823s| 33300 | 23842 |  4871k| 145.0 |   202M | 458 |3281 |3682 |3277 |  17k|  1 | 841 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  824s| 33400 | 23934 |  4875k| 144.7 |   202M | 458 |3281 |3682 |3281 |  17k|  1 | 841 |1141 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  830s| 33500 | 24016 |  4886k| 144.6 |   202M | 458 |3281 |3694 |3259 |  17k|  1 | 865 |1465 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  831s| 33600 | 24086 |  4891k| 144.3 |   204M | 458 |3281 |3696 |3266 |  17k|  1 | 867 |1465 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  834s| 33700 | 24165 |  4897k| 144.0 |   204M | 458 |3281 |3701 |3253 |  17k|  2 | 875 |1580 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  835s| 33800 | 24241 |  4909k| 144.0 |   204M | 458 |3281 |3705 |3250 |  17k|  1 | 881 |1580 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  836s| 33900 | 24325 |  4914k| 143.7 |   205M | 458 |3281 |3706 |3262 |  17k|  1 | 882 |1580 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  839s| 34000 | 24415 |  4918k| 143.4 |   205M | 458 |3281 |3710 |3263 |  17k| 10 | 890 |1743 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  842s| 34100 | 24489 |  4935k| 143.5 |   205M | 458 |3281 |3710 |3256 |  17k|  1 | 890 |1743 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  843s| 34200 | 24571 |  4941k| 143.2 |   205M | 458 |3281 |3710 |3259 |  17k|  1 | 890 |1743 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  845s| 34300 | 24653 |  4947k| 143.0 |   205M | 458 |3281 |3711 |3270 |  17k|  1 | 891 |1743 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  845s| 34400 | 24725 |  4952k| 142.7 |   205M | 458 |3281 |3712 |3273 |  17k|  1 | 892 |1743 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  854s| 34500 | 24815 |  4980k| 143.1 |   205M | 458 |3281 |3714 |3259 |  17k|  2 | 896 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  855s| 34600 | 24893 |  4993k| 143.1 |   205M | 458 |3281 |3717 |3253 |  17k|  0 | 903 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  858s| 34700 | 24969 |  5017k| 143.4 |   205M | 458 |3281 |3721 |3256 |  17k|  2 | 909 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  861s| 34800 | 25049 |  5038k| 143.5 |   205M | 458 |3281 |3722 |3248 |  17k|  0 | 911 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  864s| 34900 | 25131 |  5058k| 143.7 |   206M | 458 |3281 |3723 |3248 |  17k|  1 | 913 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  865s| 35000 | 25211 |  5065k| 143.5 |   206M | 458 |3281 |3723 |3267 |  17k|  1 | 913 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  866s| 35100 | 25305 |  5071k| 143.3 |   206M | 458 |3281 |3723 |3271 |  17k|  1 | 913 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  867s| 35200 | 25389 |  5081k| 143.1 |   207M | 458 |3281 |3725 |3259 |  17k|  1 | 916 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  868s| 35300 | 25477 |  5087k| 142.9 |   207M | 458 |3281 |3725 |3246 |  17k|  1 | 916 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  869s| 35400 | 25559 |  5092k| 142.6 |   207M | 458 |3281 |3725 |3256 |  17k|  1 | 916 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  871s| 35500 | 25645 |  5101k| 142.5 |   207M | 458 |3281 |3726 |3225 |  17k|  2 | 919 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  872s| 35600 | 25729 |  5112k| 142.4 |   207M | 458 |3281 |3728 |3244 |  17k|  1 | 923 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  873s| 35700 | 25815 |  5119k| 142.2 |   207M | 458 |3281 |3728 |3271 |  17k|  1 | 923 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  874s| 35800 | 25903 |  5124k| 141.9 |   207M | 458 |3281 |3729 |3252 |  18k|  1 | 924 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  875s| 35900 | 25993 |  5129k| 141.7 |   207M | 458 |3281 |3729 |3264 |  18k|  1 | 924 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  876s| 36000 | 26063 |  5134k| 141.4 |   208M | 458 |3281 |3730 |3266 |  18k|  1 | 925 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  877s| 36100 | 26145 |  5142k| 141.3 |   208M | 458 |3281 |3731 |3266 |  18k|  2 | 927 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  878s| 36200 | 26233 |  5150k| 141.1 |   208M | 458 |3281 |3732 |3235 |  18k|  1 | 929 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  880s| 36300 | 26321 |  5165k| 141.1 |   208M | 458 |3281 |3734 |3160 |  18k|  1 | 933 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  905s| 36400 | 26405 |  5222k| 142.3 |   209M | 458 |3281 |3734 |3244 |  18k|  1 | 933 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  906s| 36500 | 26489 |  5228k| 142.1 |   209M | 458 |3281 |3736 |3266 |  18k|  1 | 939 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  906s| 36600 | 26585 |  5231k| 141.7 |   210M | 458 |3281 |3736 |3275 |  18k|  1 | 940 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  908s| 36700 | 26673 |  5243k| 141.7 |   210M | 458 |3281 |3737 |3247 |  18k|  1 | 942 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  910s| 36800 | 26751 |  5253k| 141.6 |   210M | 458 |3281 |3740 |3211 |  18k|  1 | 948 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  911s| 36900 | 26829 |  5262k| 141.4 |   210M | 458 |3281 |3742 |3216 |  18k|  1 | 952 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  912s| 37000 | 26913 |  5269k| 141.3 |   210M | 458 |3281 |3743 |3282 |  18k|  2 | 954 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  914s| 37100 | 26995 |  5285k| 141.3 |   211M | 458 |3281 |3748 |3167 |  18k|  1 | 966 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  917s| 37200 | 27075 |  5302k| 141.4 |   211M | 458 |3281 |3751 |3170 |  18k|  2 | 972 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  919s| 37300 | 27161 |  5322k| 141.5 |   212M | 458 |3281 |3755 |3183 |  18k|  1 | 978 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  921s| 37400 | 27243 |  5331k| 141.4 |   212M | 458 |3281 |3755 |3207 |  18k|  1 | 978 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  922s| 37500 | 27321 |  5341k| 141.3 |   213M | 458 |3281 |3757 |3232 |  18k|  1 | 982 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  924s| 37600 | 27397 |  5351k| 141.2 |   213M | 458 |3281 |3756 |3230 |  18k|  1 | 982 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  928s| 37700 | 27483 |  5372k| 141.4 |   214M | 458 |3281 |3757 |3233 |  19k|  1 | 984 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  929s| 37800 | 27569 |  5385k| 141.3 |   214M | 458 |3281 |3760 |3241 |  19k|  1 | 989 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  932s| 37900 | 27645 |  5400k| 141.4 |   214M | 458 |3281 |3763 |3232 |  19k|  1 | 994 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  934s| 38000 | 27729 |  5412k| 141.3 |   214M | 458 |3281 |3763 |3187 |  19k|  1 | 994 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  938s| 38100 | 27815 |  5433k| 141.5 |   214M | 458 |3281 |3764 |3290 |  19k|  1 | 995 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  939s| 38200 | 27891 |  5441k| 141.3 |   214M | 458 |3281 |3762 |3256 |  19k|  1 | 995 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  941s| 38300 | 27977 |  5458k| 141.4 |   214M | 458 |3281 |3765 |3189 |  19k|  1 |1000 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  944s| 38400 | 28057 |  5478k| 141.5 |   214M | 458 |3281 |3768 |3184 |  19k|  1 |1004 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  946s| 38500 | 28141 |  5492k| 141.5 |   216M | 458 |3281 |3769 |3269 |  19k|  1 |1006 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  948s| 38600 | 28219 |  5506k| 141.5 |   216M | 458 |3281 |3769 |3265 |  19k|  2 |1010 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  952s| 38700 | 28303 |  5532k| 141.8 |   216M | 458 |3281 |3768 |3175 |  19k|  0 |1014 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  954s| 38800 | 28387 |  5547k| 141.9 |   216M | 458 |3281 |3769 |3292 |  19k|  1 |1016 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  955s| 38900 | 28463 |  5558k| 141.8 |   216M | 458 |3281 |3767 |3220 |  19k|  1 |1016 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  957s| 39000 | 28547 |  5569k| 141.7 |   216M | 458 |3281 |3767 |3286 |  19k|  1 |1016 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  959s| 39100 | 28625 |  5582k| 141.7 |   216M | 458 |3281 |3767 |3190 |  20k|  1 |1016 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  962s| 39200 | 28705 |  5604k| 141.9 |   216M | 458 |3281 |3771 |3234 |  20k|  1 |1022 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  963s| 39300 | 28789 |  5616k| 141.8 |   216M | 458 |3281 |3771 |3235 |  20k|  1 |1025 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  964s| 39400 | 28881 |  5620k| 141.6 |   216M | 458 |3281 |3771 |3256 |  20k|  1 |1025 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  966s| 39500 | 28953 |  5634k| 141.6 |   216M | 458 |3281 |3773 |3191 |  20k|  2 |1028 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  969s| 39600 | 29039 |  5655k| 141.7 |   216M | 458 |3281 |3772 |3260 |  20k|  1 |1028 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
  970s| 39700 | 29129 |  5661k| 141.5 |   216M | 458 |3281 |3773 |3268 |  20k|  1 |1029 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  971s| 39800 | 29219 |  5666k| 141.3 |   217M | 458 |3281 |3772 |3189 |  20k|  2 |1031 |1901 | 1.031922e+00 | 0.000000e+00 |    Inf |  32.73%
